user_id,input_cnt,valid_input_cnt,correct_cnt,odd_input_cnt,correct_rate,rank,score,work_time
4087291320,33,33,33,0,1,4623,0.780753411852683,3.06666666666667
4088019089,30,30,30,0,1,4990,0.762385492615442,54.35
4088126282,6,1,0,0,0,21172,0.0101420826322677,14.3333333333333
4088138048,9,8,8,1,1,10785,0.491961114226958,8.05
4088713290,297,296,296,0,1,262,0.987801458216489,7225.71666666667
4089183970,1,1,1,0,1,14959,0.252757524770985,0
4089371920,14,14,14,0,1,8276,0.603103383810058,1.26666666666667
4089441328,54,54,54,0,1,2868,0.864460646849878,1.76666666666667
4089499162,5,4,4,0,1,13005,0.387595812301365,0.483333333333333
4089561863,172,171,167,1,0.976608187134503,18974,0.113198728734343,51.9833333333333
4089820991,32,32,32,0,1,4729,0.774677509814919,7493.46666666667
4090131458,24,24,24,0,1,5896,0.718498784819592,12.95
4090535484,39,39,39,0,1,3980,0.810805758085623,218.583333333333
4090724371,79,79,79,0,1,1870,0.911899420452421,14.4833333333333
4091412671,21,20,20,0,1,6880,0.676621798467003,5.03333333333333
4091484656,82,81,80,0,0.987654320987654,18345,0.142596747055524,67.3833333333333
4091590719,16,16,16,0,1,7703,0.630912320059824,2.18333333333333
4091849051,642,642,641,0,0.998442367601246,16866,0.211768554870069,542.05
4091902507,31,31,31,0,1,4874,0.768975509441017,1471.36666666667
4092144549,40,40,40,0,1,3886,0.815526266591886,3.38333333333333
4092288514,47,38,37,2,0.973684210526316,19076,0.10847822022808,6.5
4092362808,3,0,0,3,-1,21365,0.000841278743690409,0.0666666666666667
4092706141,2,2,2,0,1,13960,0.316788184707422,0.5
4092752054,90,90,90,0,1,1606,0.924471863899794,9.61666666666667
4093041450,9,9,9,0,1,10062,0.516171246962049,1.75
4093147661,15,15,15,0,1,7989,0.61782576182464,3.66666666666667
4093220381,3,3,3,0,1,13185,0.358618433352028,0.783333333333333
4093530949,4,4,4,0,1,12531,0.392269583099645,2.63333333333333
4093660490,761,757,757,2,1,24,0.998925032716396,1558.85
4093884478,2,1,1,1,1,15990,0.241073097775285,0.133333333333333
4094041132,13,1,1,0,1,16692,0.219713965227145,1.2
4094606482,34,30,30,0,1,5126,0.760375771172182,8.95
4095024959,114,110,110,1,1,1267,0.940783323985792,1280.86666666667
4095369675,8,8,8,0,1,10474,0.496027294821462,0.916666666666667
4095565863,1,1,1,0,1,14959,0.252757524770985,0
4095961078,37,36,36,0,1,4351,0.795662740699196,4.85
4096035198,2,1,1,0,1,15990,0.241073097775285,0.316666666666667
4096072337,1,1,1,0,1,14959,0.252757524770985,0
4096270562,112,112,112,0,1,1226,0.94241914376519,62.8833333333333
4096337375,319,317,314,1,0.990536277602524,18066,0.155636567582726,4371.41666666667
4096585892,55,50,50,0,1,3171,0.85179472798654,1355.48333333333
4096659090,49,49,49,0,1,3174,0.850205645915124,2.23333333333333
4096721217,11,11,11,0,1,9291,0.55323424939241,0.816666666666667
4096912245,278,277,277,0,1,300,0.985931949897177,716.733333333333
4098042728,5,4,4,1,1,13005,0.387595812301365,1.08333333333333
4098129071,8,8,7,0,0.875,20133,0.0583286595625351,1.25
4098504435,446,445,445,1,1,100,0.995372966909703,281.266666666667
4098781102,38,38,38,0,1,4085,0.806505888951206,1.96666666666667
4098894026,1,1,1,0,1,14959,0.252757524770985,0
4099026975,22,22,22,0,1,6293,0.699523275378575,11.75
4099195425,28,27,27,1,1,5512,0.74065245840344,10.9666666666667
4099292372,12,12,12,0,1,8924,0.571555430921668,84.95
4099546907,1,0,0,1,-1,21215,0.00294447560291643,0
4099571182,11,11,11,0,1,9291,0.55323424939241,5.71666666666667
4099797573,7,7,7,0,1,10929,0.472938867077959,0.783333333333333
4100007505,40,39,39,0,1,4050,0.809730790802019,3.11666666666667
4100069753,209,209,207,0,0.990430622009569,18082,0.154935501962984,685.933333333333
4100393832,56,55,55,1,1,2842,0.866563843709105,31.1333333333333
4100435727,22,22,22,0,1,6293,0.699523275378575,13.55
4100544263,26,26,26,0,1,5577,0.735230884277435,3.4
4100583623,11,11,11,0,1,9291,0.55323424939241,9.66666666666667
4100778234,2,2,2,0,1,13960,0.316788184707422,0.466666666666667
4101251119,19,18,17,0,0.944444444444444,19672,0.0805290708543653,4.98333333333333
4101301546,14,14,14,0,1,8276,0.603103383810058,4.86666666666667
4101402857,2,1,1,1,1,15990,0.241073097775285,0.15
4101516219,24,23,22,1,0.956521739130435,19501,0.0882407926715274,3.9
4101949493,57,57,57,0,1,2724,0.871471303047299,3.2
4102056187,2,2,2,0,1,13960,0.316788184707422,12.1833333333333
4102308155,1,1,1,0,1,14959,0.252757524770985,0
4102381928,2,1,1,0,1,15990,0.241073097775285,0.0333333333333333
4102461682,75,72,70,1,0.972222222222222,19106,0.107076088988596,106.433333333333
4102475970,11,11,11,0,1,9291,0.55323424939241,2.48333333333333
4102603714,1,1,1,0,1,14959,0.252757524770985,0
4102645801,25,25,25,0,1,5718,0.727051785380445,2.26666666666667
4102805196,2,2,1,0,0.5,20786,0.0263600673022995,0.216666666666667
4102878188,72,65,65,2,1,2392,0.888203402505141,25.9
4103031485,16,16,16,0,1,7703,0.630912320059824,37.9166666666667
4103116467,24,1,0,0,0,21212,0.0086464759768181,1.6
4103148877,87,87,86,0,0.988505747126437,18275,0.145728173490372,9.78333333333333
4103205555,470,469,469,1,1,85,0.996074032529445,2931.33333333333
4103547432,108,105,104,2,0.990476190476191,18078,0.155122452794915,5601.01666666667
4103619395,116,116,115,0,0.991379310344828,17959,0.16054402692092,3.93333333333333
4103996224,6,2,2,0,1,14855,0.305103757711722,1.03333333333333
4104997907,111,93,93,0,1,1564,0.926948962422883,116.133333333333
4105511691,14,7,6,7,0.857142857142857,20230,0.0545429052159282,1.53333333333333
4105567001,189,186,186,3,1,580,0.972938867077959,84.9833333333333
4105657768,7,7,7,0,1,10929,0.472938867077959,0.466666666666667
4105833763,24,24,24,0,1,5896,0.718498784819592,6.26666666666667
4105845505,124,123,123,1,1,1087,0.949055898298747,11.4666666666667
4105914593,4,3,0,1,0,20965,0.020143952140587,0.0833333333333333
4106095542,7,6,6,1,1,11795,0.444942979996261,1.43333333333333
4106629359,4,4,4,0,1,12531,0.392269583099645,0.433333333333333
4106890606,24,24,24,0,1,5896,0.718498784819592,11.4
4106989867,184,178,177,4,0.99438202247191,17560,0.179332585530006,34.7333333333333
4107204854,112,111,110,1,0.990990990990991,18016,0.157973452981866,17.2
4107338466,24,22,22,2,1,6469,0.697233127687418,862.45
4107488328,3,1,1,0,1,16240,0.234342867825762,0.35
4107595686,3,1,1,0,1,16240,0.234342867825762,2.66666666666667
4107645121,214,211,211,0,1,471,0.978033277248084,98.35
4107733015,11,10,10,0,1,9930,0.532482707048046,1.51666666666667
4108070893,593,338,203,255,0.600591715976331,20687,0.0331837726677884,5753.06666666667
4108081366,128,128,127,0,0.9921875,17857,0.165404748551131,9.8
4108302467,31,29,29,2,1,5244,0.754533557674332,4.86666666666667
4108636840,40,35,35,0,1,4496,0.789914002617312,6.33333333333333
4108639881,49,1,1,0,1,16756,0.216909702748177,8.55
4108796049,4,1,1,0,1,16384,0.230557113479155,0.616666666666667
4108820111,50,48,48,2,1,3298,0.845531875116844,4.98333333333333
4109294095,142,142,140,0,0.985915492957746,18472,0.136707795849692,82.05
4109331725,18,18,18,0,1,7192,0.656524584034399,0.966666666666667
4109520607,948,945,945,3,1,12,0.999485885212189,145.85
4109669179,24,14,12,0,0.857142857142857,20183,0.0567395774911198,3.86666666666667
4109718827,136,133,133,0,1,970,0.954711160964666,119.8
4110121269,10,10,10,0,1,9660,0.535988035146756,1.35
4110160781,41,40,40,1,1,3949,0.814544774724248,209.45
4110452248,9,8,8,1,1,10785,0.491961114226958,0.783333333333333
4110697801,23,23,23,0,1,6089,0.709197980931015,20.9166666666667
4110783848,37,37,37,0,1,4183,0.801832118152926,12.35
4110902331,26,26,26,0,1,5577,0.735230884277435,1384.83333333333
4111110560,115,114,114,1,1,1199,0.943681061880725,1827.61666666667
4111268927,2,1,1,0,1,15990,0.241073097775285,0.133333333333333
4111340978,176,174,174,2,1,641,0.969994391475042,5.73333333333333
4111556806,21,21,21,0,1,6499,0.688539914002617,5.91666666666667
4111588468,31,30,29,1,0.966666666666667,19282,0.0986165638437091,1.45
4111724206,7,7,7,0,1,10929,0.472938867077959,2
4112084055,30,29,29,0,1,5217,0.75500093475416,9.8
4112110901,358,357,357,1,1,175,0.991867638810993,282.85
4112362864,11,11,11,0,1,9291,0.55323424939241,1.51666666666667
4112811797,109,107,106,1,0.990654205607477,18050,0.156384370910451,28.4
4112989069,4,4,4,0,1,12531,0.392269583099645,1.3
4113038100,169,167,167,1,1,685,0.967984670031782,1321.08333333333
4113065113,11,4,4,0,1,13157,0.384978500654328,2.45
4113137277,74,74,74,0,1,2023,0.904468124883156,5.78333333333333
4113754635,22,18,17,0,0.944444444444444,19679,0.0801551691905029,9.76666666666667
4114171122,6,6,6,0,1,11428,0.448822209758833,0.666666666666667
4114201449,7,1,1,0,1,16561,0.224387736025425,0.633333333333333
4114991224,7,7,7,0,1,10929,0.472938867077959,0.65
4115072140,103,100,99,1,0.99,18135,0.152458403439895,21.5166666666667
4115116658,9,8,8,0,1,10785,0.491961114226958,1.48333333333333
4115310571,24,11,10,0,0.909090909090909,19986,0.0659469059637315,2.41666666666667
4115387991,6,5,4,1,0.8,20388,0.0465040194428865,1.41666666666667
4115410311,7,7,7,0,1,10929,0.472938867077959,2.18333333333333
4115982808,34,34,34,0,1,4505,0.785801084314825,4.26666666666667
4116288458,276,274,273,2,0.996350364963504,17221,0.195176668536175,92.8833333333333
4116533178,15,15,15,0,1,7989,0.61782576182464,1.65
4116596150,6,3,2,0,0.666666666666667,20648,0.0349598055711348,1.23333333333333
4116619354,254,251,250,2,0.99601593625498,17279,0.192465881473173,2871.35
4116862103,230,227,222,3,0.977973568281938,18903,0.116563843709105,103.383333333333
4116911916,5,4,4,1,1,13005,0.387595812301365,0.8
4117171461,11,11,11,0,1,9291,0.55323424939241,6.63333333333333
4117230934,12,12,12,0,1,8924,0.571555430921668,289.433333333333
4117646630,3,3,1,0,0.333333333333333,20908,0.0225275752477099,2.53333333333333
4118172265,88,86,85,0,0.988372093023256,18297,0.144793419330716,10.2666666666667
4118216290,19,18,18,1,1,7351,0.654281174051225,4.83333333333333
4118275021,14,14,14,0,1,8276,0.603103383810058,37.9166666666667
4118280080,16,3,3,0,1,13935,0.348710039259675,1.78333333333333
4118417950,29,29,29,0,1,5134,0.756262852869695,10.2166666666667
4118734216,37,37,37,0,1,4183,0.801832118152926,2.15
4118792978,39,39,37,0,0.948717948717949,19614,0.0832865956253505,10.5833333333333
4119219170,6,6,5,0,0.833333333333333,20268,0.0513647410730978,1.25
4119277423,7,7,7,0,1,10929,0.472938867077959,2.03333333333333
4119449262,27,27,27,0,1,5418,0.742475229014769,19.1166666666667
4119565808,12,12,12,0,1,8924,0.571555430921668,76.9166666666667
4119795403,19,19,19,0,1,6958,0.667320994578426,0.616666666666667
4119935748,16,16,16,0,1,7703,0.630912320059824,2.4
4119960015,13,12,12,0,1,9169,0.568050102822958,8.43333333333333
4120051524,44,44,44,0,1,3568,0.831043185642176,9.91666666666667
4120257620,22,22,21,0,0.954545454545455,19523,0.0868853991400262,24.6
4120738263,68,39,39,0,1,4084,0.809169938306225,21.1166666666667
4120873629,9,9,9,0,1,10062,0.516171246962049,0.766666666666667
4120938094,37,37,37,0,1,4183,0.801832118152926,3.51666666666667
4121041335,169,166,164,1,0.987951807228916,18321,0.143765189755094,190.4
4121318053,62,61,61,1,1,2547,0.880351467564031,6.85
4121373805,8,8,8,0,1,10474,0.496027294821462,2.98333333333333
4121374866,33,33,33,0,1,4623,0.780753411852683,14.35
4121675623,523,523,522,0,0.998087954110899,16916,0.209431669470929,2268.66666666667
4121822873,8,4,2,4,0.5,20781,0.0287436904094223,0.233333333333333
4121968748,19,19,19,0,1,6958,0.667320994578426,1.5
4121994601,28,14,13,0,0.928571428571429,19839,0.0728173490372032,43.8666666666667
4122238103,22,21,21,1,1,6666,0.686016077771546,140.383333333333
4122329411,16,13,11,3,0.846153846153846,20245,0.0538418395961862,2.88333333333333
4122406760,120,120,120,0,1,1120,0.947513553935315,5.05
4122570104,31,31,30,0,0.967741935483871,19247,0.100205645915124,6.56666666666667
4122711264,7,7,7,0,1,10929,0.472938867077959,1.38333333333333
4122854726,1,1,1,0,1,14959,0.252757524770985,0
4122881361,72,65,65,7,1,2392,0.888203402505141,2131.36666666667
4123053758,1,1,1,0,1,14959,0.252757524770985,0
4123202862,62,62,62,0,1,2481,0.883249205458964,5.91666666666667
4123291154,277,277,277,0,1,299,0.986072163021125,16.4
4123883033,6,6,6,0,1,11428,0.448822209758833,12.7666666666667
4123896456,9,9,9,0,1,10062,0.516171246962049,19.15
4124067889,33,32,31,1,0.96875,19231,0.101046924658815,195.55
4124126322,4,1,1,0,1,16384,0.230557113479155,1.78333333333333
4124781041,13,12,12,1,1,9169,0.568050102822958,1.73333333333333
4124810724,11,11,11,0,1,9291,0.55323424939241,8.56666666666667
4124932946,4,3,2,1,0.666666666666667,20625,0.0353337072349972,0.666666666666667
4125064285,3,3,3,0,1,13185,0.358618433352028,0.2
4125114570,63,62,61,1,0.983870967741935,18613,0.129977565900168,58.9833333333333
4125184682,1,1,1,0,1,14959,0.252757524770985,0
4125331430,317,219,187,0,0.853881278538813,20236,0.0542624789680314,4407.51666666667
4125755903,876,491,276,384,0.562118126272912,20728,0.0312675266404936,6144.31666666667
4125924107,2,2,2,0,1,13960,0.316788184707422,0.366666666666667
4126172667,61,60,60,0,1,2591,0.87866891007665,1312.61666666667
4126445856,8,4,4,0,1,13136,0.385586090858104,2.3
4126511885,30,29,29,0,1,5217,0.75500093475416,87.7166666666667
4126766618,197,195,195,0,1,543,0.974668162273322,1525.46666666667
4126814543,59,59,59,0,1,2609,0.876238549261544,5.56666666666667
4126815509,7,1,1,0,1,16561,0.224387736025425,0.7
4126886467,13,13,13,0,1,8586,0.587539727051785,0.916666666666667
4126918349,21,1,1,0,1,16728,0.21812488315573,1.16666666666667
4127300749,7,7,6,0,0.857142857142857,20185,0.0553841839596186,0.766666666666667
4127301768,1,0,0,1,-1,21215,0.00294447560291643,0
4127448911,18,18,18,0,1,7192,0.656524584034399,21.4166666666667
4127718222,5,4,3,1,0.75,20489,0.0418302486446065,0.466666666666667
4127903630,5,5,5,0,1,11954,0.421620863712844,0.266666666666667
4128064399,155,155,155,0,1,779,0.963310899233502,4214.06666666667
4128482910,16,16,16,0,1,7703,0.630912320059824,38.0833333333333
4128538789,53,53,53,0,1,2925,0.861469433538979,4.95
4128564973,1,0,0,1,-1,21215,0.00294447560291643,0
4128920550,9,9,9,0,1,10062,0.516171246962049,0.266666666666667
4129078223,13,13,13,0,1,8586,0.587539727051785,3.35
4129176858,89,88,88,0,1,1653,0.922508880164517,15.8333333333333
4129261748,20,20,20,0,1,6757,0.678538044494298,1.85
4129338538,10,6,5,2,0.833333333333333,20321,0.050149560665545,1.45
4129639941,4,4,4,0,1,12531,0.392269583099645,0.45
4129843583,13,12,12,0,1,9169,0.568050102822958,2.48333333333333
4129868812,1,1,1,0,1,14959,0.252757524770985,0
4129885758,5,5,5,0,1,11954,0.421620863712844,0.583333333333333
4129932956,10,10,10,0,1,9660,0.535988035146756,1.03333333333333
4130103211,33,33,33,0,1,4623,0.780753411852683,4.63333333333333
4130109045,34,34,34,0,1,4505,0.785801084314825,2.75
4130177721,6,6,6,0,1,11428,0.448822209758833,1.1
4130466824,6,6,6,0,1,11428,0.448822209758833,0.45
4130559425,3,3,3,0,1,13185,0.358618433352028,0.966666666666667
4130664500,123,123,123,0,1,1081,0.949289586838661,54.3166666666667
4131247353,13,13,13,0,1,8586,0.587539727051785,2.38333333333333
4131544647,12,12,12,0,1,8924,0.571555430921668,2.11666666666667
4131573437,163,163,163,0,1,712,0.966676014208263,1487.51666666667
4131598945,334,331,331,0,1,208,0.990278556739578,575.083333333333
4131667900,65,65,65,0,1,2339,0.889091418956814,341.383333333333
4131680852,26,26,26,0,1,5577,0.735230884277435,9.55
4131978587,3,3,3,0,1,13185,0.358618433352028,0.633333333333333
4132139796,18,18,18,0,1,7192,0.656524584034399,1.3
4132152272,4,4,4,0,1,12531,0.392269583099645,0.6
4132795339,39,39,37,0,0.948717948717949,19614,0.0832865956253505,6.88333333333333
4133080676,45,45,45,0,1,3480,0.835249579360628,19.7166666666667
4133088553,20,20,20,0,1,6757,0.678538044494298,1.43333333333333
4133364997,20,20,20,0,1,6757,0.678538044494298,3.2
4133609922,40,39,39,0,1,4050,0.809730790802019,42.95
4134021528,2,1,1,1,1,15990,0.241073097775285,0.466666666666667
4134506222,50,28,27,0,0.964285714285714,19360,0.0952047111609647,7
4134556948,48,43,43,2,1,3728,0.825715086932137,8.98333333333333
4134708951,8,8,8,0,1,10474,0.496027294821462,0.716666666666667
4135207113,186,184,184,2,1,587,0.972611703122079,2690.31666666667
4135252510,194,193,192,0,0.994818652849741,17485,0.182837913628716,148.7
4135256256,16,16,16,0,1,7703,0.630912320059824,8.38333333333333
4135281443,22,20,20,0,1,6921,0.675873995139278,16.4166666666667
4135344467,16,16,16,0,1,7703,0.630912320059824,1.65
4135401043,308,307,305,0,0.993485342019544,17685,0.173490372032156,178.5
4135695269,8,8,8,0,1,10474,0.496027294821462,3.23333333333333
4135910302,19,19,19,0,1,6958,0.667320994578426,2851.08333333333
4135940357,9,8,8,0,1,10785,0.491961114226958,0.633333333333333
4136072535,156,156,155,0,0.993589743589744,17668,0.17423817535988,9.06666666666667
4136252252,55,54,54,1,1,2902,0.863806318938119,3.05
4136460125,271,268,267,2,0.996268656716418,17234,0.194569078332399,79.0833333333333
4136751072,162,157,157,4,1,770,0.964058702561226,18.8833333333333
4136930370,6,6,6,0,1,11428,0.448822209758833,0.333333333333333
4137564469,13,13,13,0,1,8586,0.587539727051785,1.4
4137909481,4,4,4,0,1,12531,0.392269583099645,0.733333333333333
4138344857,11,11,11,0,1,9291,0.55323424939241,0.516666666666667
4138586840,23,22,22,1,1,6431,0.697747242475229,5.26666666666667
4138953080,6,6,6,0,1,11428,0.448822209758833,0.8
4138981900,19,19,19,0,1,6958,0.667320994578426,5.75
4139412927,9,8,8,1,1,10785,0.491961114226958,0.783333333333333
4139433673,26,25,25,0,1,5842,0.725556178724995,20.6333333333333
4139807795,18,17,17,1,1,7624,0.641802206019817,1.53333333333333
4139931828,13,10,0,3,0,20953,0.0207515423443634,1.58333333333333
4140528474,110,110,109,0,0.990909090909091,18024,0.157646289025986,166.366666666667
4140529181,4,4,4,0,1,12531,0.392269583099645,12.0333333333333
4140616322,4,4,4,0,1,12531,0.392269583099645,4.53333333333333
4140658436,32,32,32,0,1,4729,0.774677509814919,2.58333333333333
4140782386,1,1,1,0,1,14959,0.252757524770985,0
4141219083,176,176,174,0,0.988636363636364,18264,0.146382501402131,14.1
4141461349,177,175,175,2,1,637,0.970274817722939,35.6333333333333
4141725845,9,9,9,0,1,10062,0.516171246962049,0.333333333333333
4141889866,213,213,212,0,0.995305164319249,17399,0.186810618807254,667.866666666667
4141977390,12,12,12,0,1,8924,0.571555430921668,1.56666666666667
4142015366,4,1,1,0,1,16384,0.230557113479155,0.433333333333333
4142247399,32,31,31,1,1,4945,0.767666853617499,101.933333333333
4142450086,430,430,430,0,1,112,0.994812114413909,1943.4
4142579473,4,4,4,0,1,12531,0.392269583099645,0.5
4142628740,5,5,5,0,1,11954,0.421620863712844,0.466666666666667
4142772277,2,2,2,0,1,13960,0.316788184707422,0.5
4143214095,22,22,22,0,1,6293,0.699523275378575,1.91666666666667
4143349975,10,10,5,0,0.5,20758,0.0298653954010095,2.75
4143658207,4,3,3,1,1,13725,0.35347728547392,0.65
4143773149,63,53,53,10,1,2987,0.860394466255375,6.2
4144297419,47,47,47,0,1,3320,0.842867825761825,16.2333333333333
4144439094,153,148,143,2,0.966216216216216,19298,0.0981024490558983,84.9
4144650232,457,449,449,5,1,98,0.995466442325668,890.666666666667
4144745765,220,218,215,1,0.986238532110092,18454,0.137549074593382,1151.35
4145158723,26,26,26,0,1,5577,0.735230884277435,1.48333333333333
4145161286,3,1,1,2,1,16240,0.234342867825762,0.65
4145310646,13,13,13,0,1,8586,0.587539727051785,0.783333333333333
4145398858,1164,1155,1148,0,0.993939393939394,17622,0.176434847635072,224.8
4145553547,71,71,71,0,1,2121,0.899747616376893,1405.46666666667
4145743794,328,184,85,144,0.46195652173913,20886,0.0238829687792111,3969.11666666667
4146323335,20,18,18,0,1,7399,0.653813796971397,505.833333333333
4146357050,38,12,12,0,1,9289,0.565900168255749,3.41666666666667
4146413732,37,36,36,0,1,4351,0.795662740699196,575.583333333333
4146453614,5,5,5,0,1,11954,0.421620863712844,0.75
4146524282,3,2,2,1,1,14620,0.309169938306225,0.416666666666667
4146711626,14,14,14,0,1,8276,0.603103383810058,2.95
4146834780,275,273,272,0,0.996336996336996,17224,0.195036455412227,50
4146999190,2,1,0,0,0,21083,0.0130865582351841,0.0333333333333333
4147096184,70,69,69,1,1,2214,0.896335763694148,23.8666666666667
